"year","wasteshed","material","LCstage","disposition","umbDisp","tons"
2018,"Tillamook","TinnedCan","endOfLifeTransport","recycling","Recovery",26.142
2018,"Tillamook","TinnedCan","production","production","Production",198.584192619285
2018,"Umatilla","Aluminum","endOfLife","landfilling","Disposal",293.609799020924
2018,"Umatilla","Aluminum","endOfLife","recycling","Recovery",1044.719
2018,"Umatilla","Aluminum","endOfLifeTransport","landfilling","Disposal",293.609799020924
2018,"Umatilla","Aluminum","endOfLifeTransport","recycling","Recovery",1044.719
2018,"Umatilla","Aluminum","production","production","Production",1338.32879902092
2018,"Umatilla","Cardboard","endOfLife","combustion",NA,0
2018,"Umatilla","Cardboard","endOfLife","landfilling","Disposal",2569.11306355865
2018,"Umatilla","Cardboard","endOfLife","recycling","Recovery",5384.352
2018,"Umatilla","Cardboard","endOfLifeTransport","combustion",NA,0
2018,"Umatilla","Cardboard","endOfLifeTransport","landfilling","Disposal",2569.11306355865
2018,"Umatilla","Cardboard","endOfLifeTransport","recycling","Recovery",5384.352
2018,"Umatilla","Cardboard","production","production","Production",7953.46506355865
2018,"Umatilla","Carpeting","endOfLife","combustion",NA,0
2018,"Umatilla","Carpeting","endOfLife","landfilling","Disposal",1900.46055120425
2018,"Umatilla","Carpeting","endOfLife","recycling",NA,0
2018,"Umatilla","Carpeting","endOfLifeTransport","combustion",NA,0
2018,"Umatilla","Carpeting","endOfLifeTransport","landfilling","Disposal",1900.46055120425
2018,"Umatilla","Carpeting","endOfLifeTransport","recycling",NA,0
2018,"Umatilla","Carpeting","production","production","Production",1900.46055120425
2018,"Umatilla","FoodWaste","endOfLife","anaerobicDigestion",NA,0
2018,"Umatilla","FoodWaste","endOfLife","combustion","Recovery",24.321
2018,"Umatilla","FoodWaste","endOfLife","composting","Recovery",201.139
2018,"Umatilla","FoodWaste","endOfLife","landfilling","Disposal",11864.8826162613
2018,"Umatilla","FoodWaste","endOfLifeTransport","anaerobicDigestion",NA,0
2018,"Umatilla","FoodWaste","endOfLifeTransport","combustion","Recovery",24.321
2018,"Umatilla","FoodWaste","endOfLifeTransport","composting","Recovery",201.139
2018,"Umatilla","FoodWaste","endOfLifeTransport","landfilling","Disposal",11864.8826162613
2018,"Umatilla","FoodWaste","production","production","Production",12090.3426162613
2018,"Umatilla","Glass","endOfLife","landfilling","Disposal",1237.34288967192
2018,"Umatilla","Glass","endOfLife","recycling","Recovery",1513.389
2018,"Umatilla","Glass","endOfLife","recyclingPozzolan",NA,0
2018,"Umatilla","Glass","endOfLife","recyclingToFiberglass",NA,0
2018,"Umatilla","Glass","endOfLife","reuseContainer",NA,0
2018,"Umatilla","Glass","endOfLife","useAsAggregate",NA,0
2018,"Umatilla","Glass","endOfLifeTransport","landfilling","Disposal",1237.34288967192
2018,"Umatilla","Glass","endOfLifeTransport","recycling","Recovery",1513.389
2018,"Umatilla","Glass","endOfLifeTransport","recyclingPozzolan",NA,0
2018,"Umatilla","Glass","endOfLifeTransport","recyclingToFiberglass",NA,0
2018,"Umatilla","Glass","endOfLifeTransport","reuseContainer",NA,0
2018,"Umatilla","Glass","endOfLifeTransport","useAsAggregate",NA,0
2018,"Umatilla","Glass","production","production","Production",2750.73188967192
2018,"Umatilla","PaperFiber","endOfLife","combustion",NA,0
2018,"Umatilla","PaperFiber","endOfLife","landfilling","Disposal",9836.52252197601
2018,"Umatilla","PaperFiber","endOfLife","recycling","Recovery",646.93
2018,"Umatilla","PaperFiber","endOfLifeTransport","combustion",NA,0
2018,"Umatilla","PaperFiber","endOfLifeTransport","landfilling","Disposal",9836.52252197601
2018,"Umatilla","PaperFiber","endOfLifeTransport","recycling","Recovery",646.93
2018,"Umatilla","PaperFiber","production","production","Production",10483.452521976
2018,"Umatilla","PlasticFilm","endOfLife","combustion","Recovery",60.3
2018,"Umatilla","PlasticFilm","endOfLife","landfilling","Disposal",3824.20688626758
2018,"Umatilla","PlasticFilm","endOfLife","recycling","Recovery",115.709
2018,"Umatilla","PlasticFilm","endOfLifeTransport","combustion","Recovery",60.3
2018,"Umatilla","PlasticFilm","endOfLifeTransport","landfilling","Disposal",3824.20688626758
2018,"Umatilla","PlasticFilm","endOfLifeTransport","recycling","Recovery",115.709
2018,"Umatilla","PlasticFilm","production","production","Production",4000.21588626758
2018,"Umatilla","ScrapMetal","endOfLife","landfilling","Disposal",3096.73102056419
2018,"Umatilla","ScrapMetal","endOfLife","recycling","Recovery",19529.113
2018,"Umatilla","ScrapMetal","endOfLifeTransport","landfilling","Disposal",3096.73102056419
2018,"Umatilla","ScrapMetal","endOfLifeTransport","recycling","Recovery",19529.113
2018,"Umatilla","ScrapMetal","production","production","Production",22625.8440205642
2018,"Umatilla","TinnedCan","endOfLife","landfilling","Disposal",507.579189150102
2018,"Umatilla","TinnedCan","endOfLife","recycling","Recovery",15.71
2018,"Umatilla","TinnedCan","endOfLifeTransport","landfilling","Disposal",507.579189150102
2018,"Umatilla","TinnedCan","endOfLifeTransport","recycling","Recovery",15.71
2018,"Umatilla","TinnedCan","production","production","Production",523.289189150102
2018,"Union","Aluminum","endOfLife","landfilling","Disposal",66.9304516823919
2018,"Union","Aluminum","endOfLife","recycling","Recovery",110.478
2018,"Union","Aluminum","endOfLifeTransport","landfilling","Disposal",66.9304516823919
2018,"Union","Aluminum","endOfLifeTransport","recycling","Recovery",110.478
2018,"Union","Aluminum","production","production","Production",177.408451682392
2018,"Union","Cardboard","endOfLife","combustion",NA,0
2018,"Union","Cardboard","endOfLife","landfilling","Disposal",585.647680494684
2018,"Union","Cardboard","endOfLife","recycling","Recovery",2191.547
2018,"Union","Cardboard","endOfLifeTransport","combustion",NA,0
2018,"Union","Cardboard","endOfLifeTransport","landfilling","Disposal",585.647680494684
2018,"Union","Cardboard","endOfLifeTransport","recycling","Recovery",2191.547
2018,"Union","Cardboard","production","production","Production",2777.19468049468
2018,"Union","Carpeting","endOfLife","combustion",NA,0
2018,"Union","Carpeting","endOfLife","landfilling","Disposal",433.223562431592
2018,"Union","Carpeting","endOfLife","recycling",NA,0
2018,"Union","Carpeting","endOfLifeTransport","combustion",NA,0
2018,"Union","Carpeting","endOfLifeTransport","landfilling","Disposal",433.223562431592
2018,"Union","Carpeting","endOfLifeTransport","recycling",NA,0
2018,"Union","Carpeting","production","production","Production",433.223562431592
2018,"Union","FoodWaste","endOfLife","anaerobicDigestion",NA,0
2018,"Union","FoodWaste","endOfLife","combustion",NA,0
2018,"Union","FoodWaste","endOfLife","composting","Recovery",83.36
2018,"Union","FoodWaste","endOfLife","landfilling","Disposal",2704.68477316841
2018,"Union","FoodWaste","endOfLifeTransport","anaerobicDigestion",NA,0
2018,"Union","FoodWaste","endOfLifeTransport","combustion",NA,0
2018,"Union","FoodWaste","endOfLifeTransport","composting","Recovery",83.36
2018,"Union","FoodWaste","endOfLifeTransport","landfilling","Disposal",2704.68477316841
2018,"Union","FoodWaste","production","production","Production",2788.04477316841
2018,"Union","Glass","endOfLife","landfilling","Disposal",282.061153162794
2018,"Union","Glass","endOfLife","recycling","Recovery",357.242
2018,"Union","Glass","endOfLife","recyclingPozzolan",NA,0
2018,"Union","Glass","endOfLife","recyclingToFiberglass",NA,0
2018,"Union","Glass","endOfLife","reuseContainer",NA,0
2018,"Union","Glass","endOfLife","useAsAggregate",NA,0
2018,"Union","Glass","endOfLifeTransport","landfilling","Disposal",282.061153162794
2018,"Union","Glass","endOfLifeTransport","recycling","Recovery",357.242
2018,"Union","Glass","endOfLifeTransport","recyclingPozzolan",NA,0
2018,"Union","Glass","endOfLifeTransport","recyclingToFiberglass",NA,0
2018,"Union","Glass","endOfLifeTransport","reuseContainer",NA,0
2018,"Union","Glass","endOfLifeTransport","useAsAggregate",NA,0
2018,"Union","Glass","production","production","Production",639.303153162794
2018,"Union","PaperFiber","endOfLife","combustion",NA,0
2018,"Union","PaperFiber","endOfLife","landfilling","Disposal",2242.30559598237
2018,"Union","PaperFiber","endOfLife","recycling","Recovery",881.852
2018,"Union","PaperFiber","endOfLifeTransport","combustion",NA,0
2018,"Union","PaperFiber","endOfLifeTransport","landfilling","Disposal",2242.30559598237
2018,"Union","PaperFiber","endOfLifeTransport","recycling","Recovery",881.852
2018,"Union","PaperFiber","production","production","Production",3124.15759598237
2018,"Union","PlasticFilm","endOfLife","combustion",NA,0
2018,"Union","PlasticFilm","endOfLife","landfilling","Disposal",871.755285682962
2018,"Union","PlasticFilm","endOfLife","recycling","Recovery",12.433
2018,"Union","PlasticFilm","endOfLifeTransport","combustion",NA,0
2018,"Union","PlasticFilm","endOfLifeTransport","landfilling","Disposal",871.755285682962
2018,"Union","PlasticFilm","endOfLifeTransport","recycling","Recovery",12.433
2018,"Union","PlasticFilm","production","production","Production",884.188285682962
2018,"Union","ScrapMetal","endOfLife","landfilling","Disposal",705.921963900344
2018,"Union","ScrapMetal","endOfLife","recycling","Recovery",272.485
2018,"Union","ScrapMetal","endOfLifeTransport","landfilling","Disposal",705.921963900344
2018,"Union","ScrapMetal","endOfLifeTransport","recycling","Recovery",272.485
2018,"Union","ScrapMetal","production","production","Production",978.406963900344
2018,"Union","TinnedCan","endOfLife","landfilling","Disposal",115.706303085537
2018,"Union","TinnedCan","endOfLife","recycling","Recovery",26.027
2018,"Union","TinnedCan","endOfLifeTransport","landfilling","Disposal",115.706303085537
2018,"Union","TinnedCan","endOfLifeTransport","recycling","Recovery",26.027
2018,"Union","TinnedCan","production","production","Production",141.733303085537
2018,"Wallowa","Aluminum","endOfLife","landfilling","Disposal",18.0357972895489
2018,"Wallowa","Aluminum","endOfLife","recycling","Recovery",32.193
2018,"Wallowa","Aluminum","endOfLifeTransport","landfilling","Disposal",18.0357972895489
2018,"Wallowa","Aluminum","endOfLifeTransport","recycling","Recovery",32.193
2018,"Wallowa","Aluminum","production","production","Production",50.2288679505667
2018,"Wallowa","Cardboard","endOfLife","combustion","Disposal",0.000618290481022401
2018,"Wallowa","Cardboard","endOfLife","landfilling","Disposal",157.814904620992
2018,"Wallowa","Cardboard","endOfLife","recycling","Recovery",216.107
2018,"Wallowa","Cardboard","endOfLifeTransport","combustion","Disposal",0.000618290481022401
2018,"Wallowa","Cardboard","endOfLifeTransport","landfilling","Disposal",157.814904620992
2018,"Wallowa","Cardboard","endOfLifeTransport","recycling","Recovery",216.107
2018,"Wallowa","Cardboard","production","production","Production",373.922522911473
2018,"Wallowa","Carpeting","endOfLife","combustion","Disposal",0.000457370555245456
2018,"Wallowa","Carpeting","endOfLife","landfilling","Disposal",116.741067132646
2018,"Wallowa","Carpeting","endOfLife","recycling",NA,0
2018,"Wallowa","Carpeting","endOfLifeTransport","combustion","Disposal",0.000457370555245456
2018,"Wallowa","Carpeting","endOfLifeTransport","landfilling","Disposal",116.741067132646
2018,"Wallowa","Carpeting","endOfLifeTransport","recycling",NA,0
2018,"Wallowa","Carpeting","production","production","Production",116.741524503201
2018,"Wallowa","FoodWaste","endOfLife","anaerobicDigestion",NA,0
2018,"Wallowa","FoodWaste","endOfLife","combustion","Disposal",0.00285543835502553
2018,"Wallowa","FoodWaste","endOfLife","composting",NA,0
2018,"Wallowa","FoodWaste","endOfLife","landfilling","Disposal",728.833364706373
2018,"Wallowa","FoodWaste","endOfLifeTransport","anaerobicDigestion",NA,0
2018,"Wallowa","FoodWaste","endOfLifeTransport","combustion","Disposal",0.00285543835502553
2018,"Wallowa","FoodWaste","endOfLifeTransport","composting",NA,0
2018,"Wallowa","FoodWaste","endOfLifeTransport","landfilling","Disposal",728.833364706373
2018,"Wallowa","FoodWaste","production","production","Production",728.836220144728
2018,"Wallowa","Glass","endOfLife","landfilling","Disposal",76.0072232268963
2018,"Wallowa","Glass","endOfLife","recycling","Recovery",177.981
2018,"Wallowa","Glass","endOfLife","recyclingPozzolan",NA,0
2018,"Wallowa","Glass","endOfLife","recyclingToFiberglass",NA,0
2018,"Wallowa","Glass","endOfLife","reuseContainer",NA,0
2018,"Wallowa","Glass","endOfLife","useAsAggregate",NA,0
2018,"Wallowa","Glass","endOfLifeTransport","landfilling","Disposal",76.0072232268963
2018,"Wallowa","Glass","endOfLifeTransport","recycling","Recovery",177.981
2018,"Wallowa","Glass","endOfLifeTransport","recyclingPozzolan",NA,0
2018,"Wallowa","Glass","endOfLifeTransport","recyclingToFiberglass",NA,0
2018,"Wallowa","Glass","endOfLifeTransport","reuseContainer",NA,0
2018,"Wallowa","Glass","endOfLifeTransport","useAsAggregate",NA,0
2018,"Wallowa","Glass","production","production","Production",253.98852100956
2018,"Wallowa","PaperFiber","endOfLife","combustion","Disposal",0.00236728711085836
2018,"Wallowa","PaperFiber","endOfLife","landfilling","Disposal",604.235712949754
2018,"Wallowa","PaperFiber","endOfLife","recycling","Recovery",29.246
2018,"Wallowa","PaperFiber","endOfLifeTransport","combustion","Disposal",0.00236728711085836
2018,"Wallowa","PaperFiber","endOfLifeTransport","landfilling","Disposal",604.235712949754
2018,"Wallowa","PaperFiber","endOfLifeTransport","recycling","Recovery",29.246
2018,"Wallowa","PaperFiber","production","production","Production",633.484080236865
2018,"Wallowa","PlasticFilm","endOfLife","combustion","Disposal",0.000920345137307569
2018,"Wallowa","PlasticFilm","endOfLife","landfilling","Disposal",234.912528205858
2018,"Wallowa","PlasticFilm","endOfLife","recycling","Recovery",3.703
2018,"Wallowa","PlasticFilm","endOfLifeTransport","combustion","Disposal",0.000920345137307569
2018,"Wallowa","PlasticFilm","endOfLifeTransport","landfilling","Disposal",234.912528205858
2018,"Wallowa","PlasticFilm","endOfLifeTransport","recycling","Recovery",3.703
2018,"Wallowa","PlasticFilm","production","production","Production",238.616448550995
2018,"Wallowa","ScrapMetal","endOfLife","landfilling","Disposal",190.225302879532
2018,"Wallowa","ScrapMetal","endOfLife","recycling","Recovery",86.328
2018,"Wallowa","ScrapMetal","endOfLifeTransport","landfilling","Disposal",190.225302879532
2018,"Wallowa","ScrapMetal","endOfLifeTransport","recycling","Recovery",86.328
2018,"Wallowa","ScrapMetal","production","production","Production",276.554048148138
2018,"Wallowa","TinnedCan","endOfLife","landfilling","Disposal",31.1794612932944
2018,"Wallowa","TinnedCan","endOfLife","recycling",NA,0
2018,"Wallowa","TinnedCan","endOfLifeTransport","landfilling","Disposal",31.1794612932944
2018,"Wallowa","TinnedCan","endOfLifeTransport","recycling",NA,0
2018,"Wallowa","TinnedCan","production","production","Production",31.1795834488295
2018,"Wasco","Aluminum","endOfLife","landfilling","Disposal",80.9434289033726
2018,"Wasco","Aluminum","endOfLife","recycling","Recovery",204.394
2018,"Wasco","Aluminum","endOfLifeTransport","landfilling","Disposal",80.9434289033726
2018,"Wasco","Aluminum","endOfLifeTransport","recycling","Recovery",204.394
2018,"Wasco","Aluminum","production","production","Production",285.337746877953
2018,"Wasco","Cardboard","endOfLife","combustion","Disposal",0.00278230716452787
2018,"Wasco","Cardboard","endOfLife","landfilling","Disposal",708.262535168542
2018,"Wasco","Cardboard","endOfLife","recycling","Recovery",1839.068
2018,"Wasco","Cardboard","endOfLifeTransport","combustion","Disposal",0.00278230716452787
2018,"Wasco","Cardboard","endOfLifeTransport","landfilling","Disposal",708.262535168542
2018,"Wasco","Cardboard","endOfLifeTransport","recycling","Recovery",1839.068
2018,"Wasco","Cardboard","production","production","Production",2547.33331747571
2018,"Wasco","Carpeting","endOfLife","combustion","Disposal",0.0020581674985506
2018,"Wasco","Carpeting","endOfLife","landfilling","Disposal",523.925952141343
2018,"Wasco","Carpeting","endOfLife","recycling",NA,0
2018,"Wasco","Carpeting","endOfLifeTransport","combustion","Disposal",0.0020581674985506
2018,"Wasco","Carpeting","endOfLifeTransport","landfilling","Disposal",523.925952141343
2018,"Wasco","Carpeting","endOfLifeTransport","recycling",NA,0
2018,"Wasco","Carpeting","production","production","Production",523.928010308841
2018,"Wasco","FoodWaste","endOfLife","anaerobicDigestion",NA,0
2018,"Wasco","FoodWaste","endOfLife","combustion","Disposal",0.0128494725972781
2018,"Wasco","FoodWaste","endOfLife","composting","Recovery",3.077
2018,"Wasco","FoodWaste","endOfLife","landfilling","Disposal",3270.95446302788
2018,"Wasco","FoodWaste","endOfLifeTransport","anaerobicDigestion",NA,0
2018,"Wasco","FoodWaste","endOfLifeTransport","combustion","Disposal",0.0128494725972781
2018,"Wasco","FoodWaste","endOfLifeTransport","composting","Recovery",3.077
2018,"Wasco","FoodWaste","endOfLifeTransport","landfilling","Disposal",3270.95446302788
2018,"Wasco","FoodWaste","production","production","Production",3274.04431250047
2018,"Wasco","Glass","endOfLife","landfilling","Disposal",341.115237138647
2018,"Wasco","Glass","endOfLife","recycling","Recovery",620.482
2018,"Wasco","Glass","endOfLife","recyclingPozzolan",NA,0
2018,"Wasco","Glass","endOfLife","recyclingToFiberglass",NA,0
2018,"Wasco","Glass","endOfLife","reuseContainer",NA,0
2018,"Wasco","Glass","endOfLife","useAsAggregate",NA,0
2018,"Wasco","Glass","endOfLifeTransport","landfilling","Disposal",341.115237138647
2018,"Wasco","Glass","endOfLifeTransport","recycling","Recovery",620.482
2018,"Wasco","Glass","endOfLifeTransport","recyclingPozzolan",NA,0
2018,"Wasco","Glass","endOfLifeTransport","recyclingToFiberglass",NA,0
2018,"Wasco","Glass","endOfLifeTransport","reuseContainer",NA,0
2018,"Wasco","Glass","endOfLifeTransport","useAsAggregate",NA,0
2018,"Wasco","Glass","production","production","Production",961.598577160632
2018,"Wasco","PaperFiber","endOfLife","combustion","Disposal",0.0106527919985834
2018,"Wasco","PaperFiber","endOfLife","landfilling","Disposal",2711.76869460426
2018,"Wasco","PaperFiber","endOfLife","recycling","Recovery",296.73
2018,"Wasco","PaperFiber","endOfLifeTransport","combustion","Disposal",0.0106527919985834
2018,"Wasco","PaperFiber","endOfLifeTransport","landfilling","Disposal",2711.76869460426
2018,"Wasco","PaperFiber","endOfLifeTransport","recycling","Recovery",296.73
2018,"Wasco","PaperFiber","production","production","Production",3008.50934739625
2018,"Wasco","PlasticFilm","endOfLife","combustion","Disposal",0.0041415531177755
2018,"Wasco","PlasticFilm","endOfLife","landfilling","Disposal",1054.27141479133
2018,"Wasco","PlasticFilm","endOfLife","recycling","Recovery",19.422
2018,"Wasco","PlasticFilm","endOfLifeTransport","combustion","Disposal",0.0041415531177755
2018,"Wasco","PlasticFilm","endOfLifeTransport","landfilling","Disposal",1054.27141479133
2018,"Wasco","PlasticFilm","endOfLifeTransport","recycling","Recovery",19.422
2018,"Wasco","PlasticFilm","production","production","Production",1073.69755634445
2018,"Wasco","ScrapMetal","endOfLife","landfilling","Disposal",853.718193438234
2018,"Wasco","ScrapMetal","endOfLife","recycling","Recovery",592.911
2018,"Wasco","ScrapMetal","endOfLifeTransport","landfilling","Disposal",853.718193438234
2018,"Wasco","ScrapMetal","endOfLifeTransport","recycling","Recovery",592.911
2018,"Wasco","ScrapMetal","production","production","Production",1446.63254714696
2018,"Wasco","TinnedCan","endOfLife","landfilling","Disposal",139.931297071168
2018,"Wasco","TinnedCan","endOfLife","recycling","Recovery",13.32
2018,"Wasco","TinnedCan","endOfLifeTransport","landfilling","Disposal",139.931297071168
2018,"Wasco","TinnedCan","endOfLifeTransport","recycling","Recovery",13.32
2018,"Wasco","TinnedCan","production","production","Production",153.251846771076
2018,"Wheeler","Aluminum","endOfLife","landfilling","Disposal",1.32867444785286
2018,"Wheeler","Aluminum","endOfLife","recycling","Recovery",3.992
2018,"Wheeler","Aluminum","endOfLifeTransport","landfilling","Disposal",1.32867444785286
2018,"Wheeler","Aluminum","endOfLifeTransport","recycling","Recovery",3.992
2018,"Wheeler","Aluminum","production","production","Production",5.32074510887064
2018,"Wheeler","Cardboard","endOfLife","combustion","Disposal",0.000618290481011309
2018,"Wheeler","Cardboard","endOfLife","landfilling","Disposal",11.6260250597157
2018,"Wheeler","Cardboard","endOfLife","recycling","Recovery",16.695
2018,"Wheeler","Cardboard","endOfLifeTransport","combustion","Disposal",0.000618290481011309
2018,"Wheeler","Cardboard","endOfLifeTransport","landfilling","Disposal",11.6260250597157
2018,"Wheeler","Cardboard","endOfLifeTransport","recycling","Recovery",16.695
2018,"Wheeler","Cardboard","production","production","Production",28.3216433501968
2018,"Wheeler","Carpeting","endOfLife","combustion","Disposal",0.000457370555237251
2018,"Wheeler","Carpeting","endOfLife","landfilling","Disposal",8.60016723541814
2018,"Wheeler","Carpeting","endOfLife","recycling",NA,0
2018,"Wheeler","Carpeting","endOfLifeTransport","combustion","Disposal",0.000457370555237251
2018,"Wheeler","Carpeting","endOfLifeTransport","landfilling","Disposal",8.60016723541814
2018,"Wheeler","Carpeting","endOfLifeTransport","recycling",NA,0
2018,"Wheeler","Carpeting","production","production","Production",8.60062460597338
2018,"Wheeler","FoodWaste","endOfLife","anaerobicDigestion",NA,0
2018,"Wheeler","FoodWaste","endOfLife","combustion","Disposal",0.00285543835497431
2018,"Wheeler","FoodWaste","endOfLife","composting",NA,0
2018,"Wheeler","FoodWaste","endOfLife","landfilling","Disposal",53.6922351078499
2018,"Wheeler","FoodWaste","endOfLifeTransport","anaerobicDigestion",NA,0
2018,"Wheeler","FoodWaste","endOfLifeTransport","combustion","Disposal",0.00285543835497431
2018,"Wheeler","FoodWaste","endOfLifeTransport","composting",NA,0
2018,"Wheeler","FoodWaste","endOfLifeTransport","landfilling","Disposal",53.6922351078499
2018,"Wheeler","FoodWaste","production","production","Production",53.6950905462049
2018,"Wheeler","Glass","endOfLife","landfilling","Disposal",5.59935630970663
2018,"Wheeler","Glass","endOfLife","recycling","Recovery",9.712
2018,"Wheeler","Glass","endOfLife","recyclingPozzolan",NA,0
2018,"Wheeler","Glass","endOfLife","recyclingToFiberglass",NA,0
2018,"Wheeler","Glass","endOfLife","reuseContainer",NA,0
2018,"Wheeler","Glass","endOfLife","useAsAggregate",NA,0
2018,"Wheeler","Glass","endOfLifeTransport","landfilling","Disposal",5.59935630970663
2018,"Wheeler","Glass","endOfLifeTransport","recycling","Recovery",9.712
2018,"Wheeler","Glass","endOfLifeTransport","recyclingPozzolan",NA,0
2018,"Wheeler","Glass","endOfLifeTransport","recyclingToFiberglass",NA,0
2018,"Wheeler","Glass","endOfLifeTransport","reuseContainer",NA,0
2018,"Wheeler","Glass","endOfLifeTransport","useAsAggregate",NA,0
2018,"Wheeler","Glass","production","production","Production",15.31165409237
2018,"Wheeler","PaperFiber","endOfLife","combustion","Disposal",0.00236728711081589
2018,"Wheeler","PaperFiber","endOfLife","landfilling","Disposal",44.5132831883016
2018,"Wheeler","PaperFiber","endOfLife","recycling",NA,0
2018,"Wheeler","PaperFiber","endOfLifeTransport","combustion","Disposal",0.00236728711081589
2018,"Wheeler","PaperFiber","endOfLifeTransport","landfilling","Disposal",44.5132831883016
2018,"Wheeler","PaperFiber","endOfLifeTransport","recycling",NA,0
2018,"Wheeler","PaperFiber","production","production","Production",44.5156504754124
2018,"Wheeler","PlasticFilm","endOfLife","combustion","Disposal",0.000920345137291059
2018,"Wheeler","PlasticFilm","endOfLife","landfilling","Disposal",17.3057097890816
2018,"Wheeler","PlasticFilm","endOfLife","recycling",NA,0
2018,"Wheeler","PlasticFilm","endOfLifeTransport","combustion","Disposal",0.000920345137291059
2018,"Wheeler","PlasticFilm","endOfLifeTransport","landfilling","Disposal",17.3057097890816
2018,"Wheeler","PlasticFilm","endOfLifeTransport","recycling",NA,0
2018,"Wheeler","PlasticFilm","production","production","Production",17.3066301342189
2018,"Wheeler","ScrapMetal","endOfLife","landfilling","Disposal",14.013658238306
2018,"Wheeler","ScrapMetal","endOfLife","recycling","Recovery",83.642
2018,"Wheeler","ScrapMetal","endOfLifeTransport","landfilling","Disposal",14.013658238306
2018,"Wheeler","ScrapMetal","endOfLifeTransport","recycling","Recovery",83.642
2018,"Wheeler","ScrapMetal","production","production","Production",97.6564035069123
2018,"Wheeler","TinnedCan","endOfLife","landfilling","Disposal",2.29695160425335
2018,"Wheeler","TinnedCan","endOfLife","recycling",NA,0
2018,"Wheeler","TinnedCan","endOfLifeTransport","landfilling","Disposal",2.29695160425335
2018,"Wheeler","TinnedCan","endOfLifeTransport","recycling",NA,0
2018,"Wheeler","TinnedCan","production","production","Production",2.29707375978845
2018,"Yamhill","Aluminum","endOfLife","landfilling","Disposal",317.12722015724
2018,"Yamhill","Aluminum","endOfLife","recycling","Recovery",312.34
2018,"Yamhill","Aluminum","endOfLifeTransport","landfilling","Disposal",317.12722015724
2018,"Yamhill","Aluminum","endOfLifeTransport","recycling","Recovery",312.34
2018,"Yamhill","Aluminum","production","production","Production",629.472095767467
2018,"Yamhill","Cardboard","endOfLife","combustion","Disposal",0.0426620431901023
2018,"Yamhill","Cardboard","endOfLife","landfilling","Disposal",2774.89268693633
2018,"Yamhill","Cardboard","endOfLife","recycling","Recovery",6895.526
2018,"Yamhill","Cardboard","endOfLifeTransport","combustion","Disposal",0.0426620431901023
2018,"Yamhill","Cardboard","endOfLifeTransport","landfilling","Disposal",2774.89268693633
2018,"Yamhill","Cardboard","endOfLifeTransport","recycling","Recovery",6895.526
2018,"Yamhill","Cardboard","production","production","Production",9670.46134897952
2018,"Yamhill","Carpeting","endOfLife","combustion","Disposal",0.0315585683116085
2018,"Yamhill","Carpeting","endOfLife","landfilling","Disposal",2052.68275660974
2018,"Yamhill","Carpeting","endOfLife","recycling",NA,0
2018,"Yamhill","Carpeting","endOfLifeTransport","combustion","Disposal",0.0315585683116085
2018,"Yamhill","Carpeting","endOfLifeTransport","landfilling","Disposal",2052.68275660974
2018,"Yamhill","Carpeting","endOfLifeTransport","recycling",NA,0
2018,"Yamhill","Carpeting","production","production","Production",2052.71431517805
2018,"Yamhill","FoodWaste","endOfLife","anaerobicDigestion",NA,0
2018,"Yamhill","FoodWaste","endOfLife","combustion","Disposal",0.197025246494714
2018,"Yamhill","FoodWaste","endOfLife","composting","Recovery",15.359
2018,"Yamhill","FoodWaste","endOfLife","landfilling","Disposal",12815.230466197
2018,"Yamhill","FoodWaste","endOfLifeTransport","anaerobicDigestion",NA,0
2018,"Yamhill","FoodWaste","endOfLifeTransport","combustion","Disposal",0.197025246494714
2018,"Yamhill","FoodWaste","endOfLifeTransport","composting","Recovery",15.359
2018,"Yamhill","FoodWaste","endOfLifeTransport","landfilling","Disposal",12815.230466197
2018,"Yamhill","FoodWaste","production","production","Production",12830.7864914435
2018,"Yamhill","Glass","endOfLife","landfilling","Disposal",1336.45100501234
2018,"Yamhill","Glass","endOfLife","recycling","Recovery",2712.759
2018,"Yamhill","Glass","endOfLife","recyclingPozzolan",NA,0
2018,"Yamhill","Glass","endOfLife","recyclingToFiberglass",NA,0
2018,"Yamhill","Glass","endOfLife","reuseContainer",NA,0
2018,"Yamhill","Glass","endOfLife","useAsAggregate",NA,0
2018,"Yamhill","Glass","endOfLifeTransport","landfilling","Disposal",1336.45100501234
2018,"Yamhill","Glass","endOfLifeTransport","recycling","Recovery",2712.759
2018,"Yamhill","Glass","endOfLifeTransport","recyclingPozzolan",NA,0
2018,"Yamhill","Glass","endOfLifeTransport","recyclingToFiberglass",NA,0
2018,"Yamhill","Glass","endOfLifeTransport","reuseContainer",NA,0
2018,"Yamhill","Glass","endOfLifeTransport","useAsAggregate",NA,0
2018,"Yamhill","Glass","production","production","Production",4049.23055201611
2018,"Yamhill","PaperFiber","endOfLife","combustion","Disposal",0.163342810647529
2018,"Yamhill","PaperFiber","endOfLife","landfilling","Disposal",10624.4037283852
2018,"Yamhill","PaperFiber","endOfLife","recycling","Recovery",4698.902
2018,"Yamhill","PaperFiber","endOfLifeTransport","combustion","Disposal",0.163342810647529
2018,"Yamhill","PaperFiber","endOfLifeTransport","landfilling","Disposal",10624.4037283852
2018,"Yamhill","PaperFiber","endOfLifeTransport","recycling","Recovery",4698.902
2018,"Yamhill","PaperFiber","production","production","Production",15323.4690711959
