"impactCategory","impactUnits","year","wasteshed","material","magnitude","pctOfTotal","datatype"
"Smog","kg O3 eq.",2018,"Clatsop","Cardboard",246007.471211572,0.0697998561648587,"impact"
"Smog","kg O3 eq.",2018,"Clatsop","Carpeting",98803.9219575793,0.0280336995750499,"impact"
"Smog","kg O3 eq.",2018,"Clatsop","Electronics",981890.855017159,0.278592516366486,"impact"
"Smog","kg O3 eq.",2018,"Clatsop","FoodWaste",450627.141222309,0.12785672518965,"impact"
"Smog","kg O3 eq.",2018,"Clatsop","Glass",156041.873812192,0.0442738600341894,"impact"
"Smog","kg O3 eq.",2018,"Clatsop","PaperFiber",680373.860454702,0.193042907860409,"impact"
"Smog","kg O3 eq.",2018,"Clatsop","PlasticFilm",179120.963455361,0.050822104807307,"impact"
"Smog","kg O3 eq.",2018,"Clatsop","RigidPlastic",81624.1380892996,0.023159268578936,"impact"
"Smog","kg O3 eq.",2018,"Clatsop","ScrapMetal",506281.53994571,0.143647583112392,"impact"
"Smog","kg O3 eq.",2018,"Clatsop","TinnedCan",28473.7417887415,0.00807887285512648,"impact"
"Smog","kg O3 eq.",2018,"Clatsop","YardDebris",44009.4609323172,0.0124868323219616,"impact"
"Smog","kg O3 eq.",2018,"Columbia","Aluminum",54092.0518790307,0.0175974494422855,"impact"
"Smog","kg O3 eq.",2018,"Columbia","Cardboard",190451.273612066,0.0619583939263807,"impact"
"Smog","kg O3 eq.",2018,"Columbia","Carpeting",93418.8394431483,0.0303914021922151,"impact"
"Smog","kg O3 eq.",2018,"Columbia","Electronics",942943.038697689,0.306762118906977,"impact"
"Smog","kg O3 eq.",2018,"Columbia","FoodWaste",426264.805719904,0.138674224901968,"impact"
"Smog","kg O3 eq.",2018,"Columbia","Glass",86367.101276906,0.0280973016441678,"impact"
"Smog","kg O3 eq.",2018,"Columbia","PaperFiber",772952.967653025,0.251460247800501,"impact"
"Smog","kg O3 eq.",2018,"Columbia","PlasticFilm",168371.394400382,0.0547752765436584,"impact"
"Smog","kg O3 eq.",2018,"Columbia","RigidPlastic",72518.7443148212,0.023592097033997,"impact"
"Smog","kg O3 eq.",2018,"Columbia","ScrapMetal",227120.225869453,0.0738876887309858,"impact"
"Smog","kg O3 eq.",2018,"Columbia","TinnedCan",22741.0859527001,0.00739822388712978,"impact"
"Smog","kg O3 eq.",2018,"Columbia","YardDebris",16615.9672025009,0.00540557498973402,"impact"
"Smog","kg O3 eq.",2018,"Coos","Aluminum",95928.0430473094,0.0201997356024639,"impact"
"Smog","kg O3 eq.",2018,"Coos","Cardboard",258739.357974156,0.0544831986038915,"impact"
"Smog","kg O3 eq.",2018,"Coos","Carpeting",147847.308355192,0.0311324659968093,"impact"
"Smog","kg O3 eq.",2018,"Coos","Electronics",1479640.61486977,0.311570509077269,"impact"
"Smog","kg O3 eq.",2018,"Coos","FoodWaste",677251.928430296,0.142610121670094,"impact"
"Smog","kg O3 eq.",2018,"Coos","Glass",146883.313678377,0.0309294759536971,"impact"
"Smog","kg O3 eq.",2018,"Coos","PaperFiber",928151.086340202,0.195442395650305,"impact"
"Smog","kg O3 eq.",2018,"Coos","PlasticFilm",266370.195622236,0.0560900374178608,"impact"
"Smog","kg O3 eq.",2018,"Coos","RigidPlastic",116282.453934589,0.0244857994603931,"impact"
"Smog","kg O3 eq.",2018,"Coos","ScrapMetal",569961.067677817,0.120017697693593,"impact"
"Smog","kg O3 eq.",2018,"Coos","TinnedCan",38425.1351965971,0.00809124784373426,"impact"
"Smog","kg O3 eq.",2018,"Coos","YardDebris",23494.6762916067,0.00494731502989045,"impact"
"Smog","kg O3 eq.",2018,"Crook","Aluminum",28983.5820249332,0.0135108368728611,"impact"
"Smog","kg O3 eq.",2018,"Crook","Cardboard",95332.7594309094,0.0444398266647202,"impact"
"Smog","kg O3 eq.",2018,"Crook","Carpeting",66301.3815184081,0.0309067095078152,"impact"
"Smog","kg O3 eq.",2018,"Crook","Electronics",729417.647735748,0.340021562630387,"impact"
"Smog","kg O3 eq.",2018,"Crook","FoodWaste",302245.40271087,0.14089315558325,"impact"
"Smog","kg O3 eq.",2018,"Crook","Glass",49088.6021562824,0.0228828891984355,"impact"
"Smog","kg O3 eq.",2018,"Crook","PaperFiber",409256.939993692,0.190777101000988,"impact"
"Smog","kg O3 eq.",2018,"Crook","PlasticFilm",120309.065402736,0.0560826524335199,"impact"
"Smog","kg O3 eq.",2018,"Crook","RigidPlastic",50163.3718261049,0.0233838982756564,"impact"
"Smog","kg O3 eq.",2018,"Crook","ScrapMetal",266384.998120339,0.124176654627617,"impact"
"Smog","kg O3 eq.",2018,"Crook","TinnedCan",16633.24506068,0.00775366759318593,"impact"
"Smog","kg O3 eq.",2018,"Crook","YardDebris",11092.9786250688,0.00517104561156412,"impact"
"Smog","kg O3 eq.",2018,"Curry","Aluminum",31125.6055329165,0.0158333636449599,"impact"
"Smog","kg O3 eq.",2018,"Curry","Cardboard",122024.463830362,0.0620729356530639,"impact"
"Smog","kg O3 eq.",2018,"Curry","Carpeting",58165.8142521091,0.0295885163674931,"impact"
"Smog","kg O3 eq.",2018,"Curry","Electronics",604572.93639245,0.307541748599225,"impact"
"Smog","kg O3 eq.",2018,"Curry","FoodWaste",265158.124159952,0.134883962299144,"impact"
"Smog","kg O3 eq.",2018,"Curry","Glass",77805.5844824358,0.039579121164928,"impact"
"Smog","kg O3 eq.",2018,"Curry","PaperFiber",371511.497491109,0.188985130966837,"impact"
"Smog","kg O3 eq.",2018,"Curry","PlasticFilm",104483.297791236,0.0531498751728304,"impact"
"Smog","kg O3 eq.",2018,"Curry","RigidPlastic",46612.4203357831,0.0237113909564805,"impact"
"Smog","kg O3 eq.",2018,"Curry","ScrapMetal",259685.276868408,0.132099965655329,"impact"
"Smog","kg O3 eq.",2018,"Curry","TinnedCan",15438.138356982,0.00785326596614473,"impact"
"Smog","kg O3 eq.",2018,"Curry","YardDebris",9240.79496488489,0.00470072355356446,"impact"
"Smog","kg O3 eq.",2018,"Deschutes","Aluminum",266026.254966433,0.0157616775701485,"impact"
"Smog","kg O3 eq.",2018,"Deschutes","Cardboard",1048226.11749093,0.0621059078796009,"impact"
"Smog","kg O3 eq.",2018,"Deschutes","Carpeting",520003.012909333,0.0308094395645905,"impact"
"Smog","kg O3 eq.",2018,"Deschutes","Electronics",4920950.16319401,0.291559304252958,"impact"
"Smog","kg O3 eq.",2018,"Deschutes","FoodWaste",2441664.117258,0.144665129220714,"impact"
"Smog","kg O3 eq.",2018,"Deschutes","Glass",766264.287820728,0.045400070153503,"impact"
"Smog","kg O3 eq.",2018,"Deschutes","PaperFiber",3650105.30617656,0.216263552408773,"impact"
"Smog","kg O3 eq.",2018,"Deschutes","PlasticFilm",938140.974696644,0.0555835196055332,"impact"
"Smog","kg O3 eq.",2018,"Deschutes","RigidPlastic",415761.538375531,0.0246332803308113,"impact"
"Smog","kg O3 eq.",2018,"Deschutes","ScrapMetal",1588127.61979302,0.0940943046639638,"impact"
"Smog","kg O3 eq.",2018,"Deschutes","TinnedCan",149416.007473337,0.00885268611517606,"impact"
"Smog","kg O3 eq.",2018,"Deschutes","YardDebris",173356.533038484,0.0102711282342269,"impact"
"Smog","kg O3 eq.",2018,"Douglas","Aluminum",433900.848316398,0.0548745699853321,"impact"
"Smog","kg O3 eq.",2018,"Douglas","Cardboard",437714.2271032,0.0553568403517739,"impact"
"Smog","kg O3 eq.",2018,"Douglas","Carpeting",244804.963204576,0.0309599926763233,"impact"
"Smog","kg O3 eq.",2018,"Douglas","Electronics",2250105.01242813,0.284566267749718,"impact"
"Smog","kg O3 eq.",2018,"Douglas","FoodWaste",1115982.42449365,0.141136058832091,"impact"
"Smog","kg O3 eq.",2018,"Douglas","Glass",243608.193111635,0.0308086395631035,"impact"
"Smog","kg O3 eq.",2018,"Douglas","PaperFiber",1548765.51666477,0.195869268439681,"impact"
"Smog","kg O3 eq.",2018,"Douglas","PlasticFilm",443496.393755261,0.0560880993706178,"impact"
"Smog","kg O3 eq.",2018,"Douglas","RigidPlastic",192556.016656378,0.0243521732052531,"impact"
"Smog","kg O3 eq.",2018,"Douglas","ScrapMetal",868526.466763483,0.109840800195377,"impact"
"Smog","kg O3 eq.",2018,"Douglas","TinnedCan",65155.7155640052,0.00824011266061006,"impact"
"Smog","kg O3 eq.",2018,"Douglas","YardDebris",62523.1468062453,0.00790717697011896,"impact"
"Smog","kg O3 eq.",2018,"Gilliam","Aluminum",3635.41513009523,0.0118275924250707,"impact"
"Smog","kg O3 eq.",2018,"Gilliam","Cardboard",12961.3840687554,0.0421690405480674,"impact"
"Smog","kg O3 eq.",2018,"Gilliam","Carpeting",11399.8636564379,0.0370887329794965,"impact"
"Smog","kg O3 eq.",2018,"Gilliam","Electronics",97150.9332799003,0.316074396301419,"impact"
"Smog","kg O3 eq.",2018,"Gilliam","FoodWaste",51968.0933154079,0.169074893745789,"impact"
"Smog","kg O3 eq.",2018,"Gilliam","Glass",5731.63354559904,0.0186475060154773,"impact"
"Smog","kg O3 eq.",2018,"Gilliam","PaperFiber",66731.205623151,0.217105742783091,"impact"
"Smog","kg O3 eq.",2018,"Gilliam","PlasticFilm",20477.5840329941,0.0666225201593537,"impact"
"Smog","kg O3 eq.",2018,"Gilliam","RigidPlastic",8334.47380633753,0.027115681629516,"impact"
"Smog","kg O3 eq.",2018,"Gilliam","ScrapMetal",24371.0301104784,0.0792895998973062,"impact"
"Smog","kg O3 eq.",2018,"Gilliam","TinnedCan",2800.19692711696,0.00911026300399624,"impact"
"Smog","kg O3 eq.",2018,"Gilliam","YardDebris",1805.4848889264,0.00587403051141673,"impact"
"Smog","kg O3 eq.",2018,"Grant","Aluminum",9656.37930752977,0.0273930717127651,"impact"
"Smog","kg O3 eq.",2018,"Grant","Cardboard",25690.0351230262,0.072877105591716,"impact"
"Smog","kg O3 eq.",2018,"Grant","Carpeting",12295.8119523414,0.0348805745766966,"impact"
"Smog","kg O3 eq.",2018,"Grant","Electronics",100463.802012723,0.284994203875732,"impact"
"Smog","kg O3 eq.",2018,"Grant","FoodWaste",56052.4162556211,0.159008652131828,"impact"
"Smog","kg O3 eq.",2018,"Grant","Glass",12318.1864065355,0.0349440460921326,"impact"
"Smog","kg O3 eq.",2018,"Grant","PaperFiber",76715.6125621674,0.217625696907482,"impact"
"Smog","kg O3 eq.",2018,"Grant","PlasticFilm",22410.212275877,0.0635729534249651,"impact"
"Smog","kg O3 eq.",2018,"Grant","RigidPlastic",11027.5041360155,0.0312826580222603,"impact"
"Smog","kg O3 eq.",2018,"Grant","ScrapMetal",20843.4678672518,0.0591284364301141,"impact"
"Smog","kg O3 eq.",2018,"Grant","TinnedCan",3090.9265212793,0.00876829390807672,"impact"
"Smog","kg O3 eq.",2018,"Grant","YardDebris",1947.38317457822,0.00552430732623112,"impact"
"Smog","kg O3 eq.",2018,"Harney","Aluminum",8492.36772777908,0.0201330138308326,"impact"
"Smog","kg O3 eq.",2018,"Harney","Cardboard",25887.9229056481,0.0613729794349408,"impact"
"Smog","kg O3 eq.",2018,"Harney","Carpeting",13236.6444788956,0.0313803588009621,"impact"
"Smog","kg O3 eq.",2018,"Harney","Electronics",139221.464718082,0.330054911017252,"impact"
"Smog","kg O3 eq.",2018,"Harney","FoodWaste",60341.3511067432,0.143052361290165,"impact"
"Smog","kg O3 eq.",2018,"Harney","Glass",11608.0876053044,0.0275195087870068,"impact"
"Smog","kg O3 eq.",2018,"Harney","PaperFiber",84556.9106580185,0.200460637873905,"impact"
"Smog","kg O3 eq.",2018,"Harney","PlasticFilm",24275.3650757978,0.0575500586510002,"impact"
"Smog","kg O3 eq.",2018,"Harney","RigidPlastic",10542.4435401753,0.0249931666184019,"impact"
"Smog","kg O3 eq.",2018,"Harney","ScrapMetal",38073.9875719018,0.0902627091703333,"impact"
"Smog","kg O3 eq.",2018,"Harney","TinnedCan",3480.10247251862,0.0082503435387925,"impact"
"Smog","kg O3 eq.",2018,"Harney","YardDebris",2096.39012421351,0.00496995098640756,"impact"
"Smog","kg O3 eq.",2018,"Hood River","Aluminum",50714.6561137781,0.0242557627648584,"impact"
"Smog","kg O3 eq.",2018,"Hood River","Cardboard",164918.750200344,0.0788772001403695,"impact"
"Smog","kg O3 eq.",2018,"Hood River","Carpeting",66458.6761027636,0.0317857993081658,"impact"
"Smog","kg O3 eq.",2018,"Hood River","Electronics",616790.562154474,0.294998067573567,"impact"
"Smog","kg O3 eq.",2018,"Hood River","FoodWaste",308495.808407593,0.147547113913188,"impact"
"Smog","kg O3 eq.",2018,"Hood River","Glass",101381.024530788,0.0484884305310119,"impact"
"Smog","kg O3 eq.",2018,"Hood River","PaperFiber",431047.347224934,0.206160960083273,"impact"
"Smog","kg O3 eq.",2018,"Hood River","PlasticFilm",123621.72821746,0.0591256954497987,"impact"
"Smog","kg O3 eq.",2018,"Hood River","RigidPlastic",51630.1829292931,0.0246936401546247,"impact"
"Smog","kg O3 eq.",2018,"Hood River","ScrapMetal",147483.469909995,0.0705382690528207,"impact"
"Smog","kg O3 eq.",2018,"Hood River","TinnedCan",16273.5619340856,0.00778330541622603,"impact"
"Smog","kg O3 eq.",2018,"Hood River","YardDebris",12013.393386393,0.00574575561209616,"impact"
"Smog","kg O3 eq.",2018,"Jackson","Aluminum",255889.266624389,0.0142311514578267,"impact"
"Smog","kg O3 eq.",2018,"Jackson","Cardboard",1167320.74438069,0.0649199496809265,"impact"
"Smog","kg O3 eq.",2018,"Jackson","Carpeting",563919.305780213,0.0313620854693003,"impact"
"Smog","kg O3 eq.",2018,"Jackson","Electronics",5694367.24968309,0.316689339321449,"impact"
"Smog","kg O3 eq.",2018,"Jackson","FoodWaste",2582128.95718285,0.143603789084473,"impact"
"Smog","kg O3 eq.",2018,"Jackson","Glass",623092.232791457,0.0346529577188817,"impact"
"Smog","kg O3 eq.",2018,"Jackson","PaperFiber",3733588.59510608,0.20764163139426,"impact"
"Smog","kg O3 eq.",2018,"Jackson","PlasticFilm",1027143.85494845,0.0571240832473203,"impact"
"Smog","kg O3 eq.",2018,"Jackson","RigidPlastic",439417.17955119,0.0244379630214938,"impact"
"Smog","kg O3 eq.",2018,"Jackson","ScrapMetal",1517042.940788,0.0843695718197937,"impact"
"Smog","kg O3 eq.",2018,"Jackson","TinnedCan",192517.552972695,0.0107067658240866,"impact"
"Smog","kg O3 eq.",2018,"Jackson","YardDebris",184497.091912594,0.0102607119601883,"impact"
"Smog","kg O3 eq.",2018,"Jefferson","Aluminum",27145.1825174622,0.0180648194552951,"impact"
"Smog","kg O3 eq.",2018,"Jefferson","Cardboard",71168.6203681945,0.0473619316063477,"impact"
"Smog","kg O3 eq.",2018,"Jefferson","Carpeting",46330.0287707086,0.0308321229582111,"impact"
"Smog","kg O3 eq.",2018,"Jefferson","Electronics",456551.507912814,0.303829991092606,"impact"
"Smog","kg O3 eq.",2018,"Jefferson","FoodWaste",211202.866249938,0.140553177153684,"impact"
"Smog","kg O3 eq.",2018,"Jefferson","Glass",36793.9426300648,0.0244859628493206,"impact"
"Smog","kg O3 eq.",2018,"Jefferson","PaperFiber",277554.137359583,0.184709215981348,"impact"
"Smog","kg O3 eq.",2018,"Jefferson","PlasticFilm",84260.0785091394,0.0560741525527564,"impact"
"Smog","kg O3 eq.",2018,"Jefferson","RigidPlastic",35311.2829729487,0.0234992692066375,"impact"
"Smog","kg O3 eq.",2018,"Jefferson","ScrapMetal",237272.77185712,0.157902411689402,"impact"
"Smog","kg O3 eq.",2018,"Jefferson","TinnedCan",11260.8367453547,0.00749396260605446,"impact"
"Smog","kg O3 eq.",2018,"Jefferson","YardDebris",7803.25912345749,0.00519298284833645,"impact"
"Smog","kg O3 eq.",2018,"Josephine","Aluminum",134203.34467254,0.0175028376318743,"impact"
"Smog","kg O3 eq.",2018,"Josephine","Cardboard",499105.822134256,0.0650935204875449,"impact"
"Smog","kg O3 eq.",2018,"Josephine","Carpeting",232849.525410018,0.0303683000289966,"impact"
"Smog","kg O3 eq.",2018,"Josephine","Electronics",2516893.31921788,0.328253928473316,"impact"
"Smog","kg O3 eq.",2018,"Josephine","FoodWaste",1064862.70986477,0.138879691534353,"impact"
"Smog","kg O3 eq.",2018,"Josephine","Glass",241324.152654196,0.0314735632771477,"impact"
"Smog","kg O3 eq.",2018,"Josephine","PaperFiber",1441903.25751347,0.188053424888246,"impact"
"Smog","kg O3 eq.",2018,"Josephine","PlasticFilm",419889.56613275,0.0547621142920997,"impact"
"Smog","kg O3 eq.",2018,"Josephine","RigidPlastic",177986.422155768,0.0232130388051951,"impact"
"Smog","kg O3 eq.",2018,"Josephine","ScrapMetal",812669.733241134,0.105988613204576,"impact"
"Smog","kg O3 eq.",2018,"Josephine","TinnedCan",62125.5312327729,0.00810242910573044,"impact"
"Smog","kg O3 eq.",2018,"Josephine","YardDebris",63705.8772268302,0.00830853827092047,"impact"
"Smog","kg O3 eq.",2018,"Klamath","Aluminum",109958.648255046,0.017684141412701,"impact"
"Smog","kg O3 eq.",2018,"Klamath","Cardboard",306095.087729887,0.049227858863753,"impact"
"Smog","kg O3 eq.",2018,"Klamath","Carpeting",194668.399066026,0.0313076192941445,"impact"
"Smog","kg O3 eq.",2018,"Klamath","Electronics",2096280.45223249,0.337135100751469,"impact"
"Smog","kg O3 eq.",2018,"Klamath","FoodWaste",887427.132988138,0.142720806069112,"impact"
"Smog","kg O3 eq.",2018,"Klamath","Glass",180677.021033046,0.0290574506023661,"impact"
"Smog","kg O3 eq.",2018,"Klamath","PaperFiber",1241074.56252181,0.199596288383207,"impact"
"Smog","kg O3 eq.",2018,"Klamath","PlasticFilm",351508.318931373,0.0565314590381751,"impact"
"Smog","kg O3 eq.",2018,"Klamath","RigidPlastic",151972.201637556,0.024440987109304,"impact"
"Smog","kg O3 eq.",2018,"Klamath","ScrapMetal",604311.954184529,0.0971886997955572,"impact"
"Smog","kg O3 eq.",2018,"Klamath","TinnedCan",60470.2374125067,0.00972514892309349,"impact"
"Smog","kg O3 eq.",2018,"Klamath","YardDebris",33480.0374802536,0.0053844397571172,"impact"
"Smog","kg O3 eq.",2018,"Lake","Aluminum",9756.46620200817,0.0196984325136115,"impact"
"Smog","kg O3 eq.",2018,"Lake","Cardboard",26171.3347629278,0.0528402662341574,"impact"
"Smog","kg O3 eq.",2018,"Lake","Carpeting",18682.6783103069,0.0377205711831755,"impact"
"Smog","kg O3 eq.",2018,"Lake","Electronics",142099.30936866,0.286900358989939,"impact"
"Smog","kg O3 eq.",2018,"Lake","FoodWaste",85168.2083169103,0.171955723424794,"impact"
"Smog","kg O3 eq.",2018,"Lake","Glass",14701.9346069049,0.0296833977259139,"impact"
"Smog","kg O3 eq.",2018,"Lake","PaperFiber",111438.611649005,0.224996010392232,"impact"
"Smog","kg O3 eq.",2018,"Lake","PlasticFilm",33741.3987570443,0.0681243241732021,"impact"
"Smog","kg O3 eq.",2018,"Lake","RigidPlastic",14398.3786790864,0.0290705143484255,"impact"
"Smog","kg O3 eq.",2018,"Lake","ScrapMetal",31224.9835147941,0.0630436489779673,"impact"
"Smog","kg O3 eq.",2018,"Lake","TinnedCan",4503.27885980229,0.00909217875336158,"impact"
"Smog","kg O3 eq.",2018,"Lake","YardDebris",3404.91771843372,0.00687457328322027,"impact"
"Smog","kg O3 eq.",2018,"Lane","Aluminum",606171.480722596,0.0169765603369725,"impact"
"Smog","kg O3 eq.",2018,"Lane","Cardboard",1961840.13313716,0.0549436891224165,"impact"
"Smog","kg O3 eq.",2018,"Lane","Carpeting",1071849.6157456,0.0300184357934074,"impact"
"Smog","kg O3 eq.",2018,"Lane","Electronics",10660643.4052596,0.298564122126953,"impact"
"Smog","kg O3 eq.",2018,"Lane","FoodWaste",4546436.3588118,0.127328410554002,"impact"
"Smog","kg O3 eq.",2018,"Lane","Glass",974468.459929052,0.02729115956881,"impact"
"Smog","kg O3 eq.",2018,"Lane","PaperFiber",6149720.38853112,0.172230305369951,"impact"
"Smog","kg O3 eq.",2018,"Lane","PlasticFilm",1385677.15430605,0.0388075529214914,"impact"
"Smog","kg O3 eq.",2018,"Lane","RigidPlastic",552946.115184483,0.0154859200507649,"impact"
"Smog","kg O3 eq.",2018,"Lane","ScrapMetal",7301335.2099094,0.204482661546086,"impact"
"Smog","kg O3 eq.",2018,"Lane","TinnedCan",231253.650769613,0.00647653622825602,"impact"
