"material","LCstage","disposition","impactCategory","impactUnits","impactFactor","corporateSource","impactFactorSetId"
"AcceptedOtherSteel","endOfLife","landfilling","GTP100 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",35.6366353253364,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","GTP20 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",40.6965778417066,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","GTP50 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",36.3917334508252,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","GWP100 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",37.6024014341124,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","GWP20 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",42.0717580098778,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","GTP100 incl biogenic carbon","kg CO2 eq.",35.6088916235762,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","GTP20 incl biogenic carbon","kg CO2 eq.",40.6688341399465,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","GTP50 incl biogenic carbon","kg CO2 eq.",36.3639897490651,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","GWP100 incl biogenic carbon","kg CO2 eq.",37.5746577323523,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","GWP20 incl biogenic carbon","kg CO2 eq.",42.0440143081177,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Primary energy demand from ren. and non ren. resources (gross cal. value)","MJ",706.237460915153,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Primary energy demand from ren. and non ren. resources (net cal. value)","MJ",656.292732961003,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Primary energy from non renewable resources (gross cal. value)","MJ",657.109204291978,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Primary energy from non renewable resources (net cal. value)","MJ",607.1644773049,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Primary energy from renewable resources (gross cal. value)","MJ",49.1282566231745,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Primary energy from renewable resources (net cal. value)","MJ",49.1282556561027,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Global Warming Air, excl biogenic carbon, incl LUC, no norm/weight","kg CO2 eq.",39.0036742385654,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Global Warming Air, incl biogenic carbon, incl LUC, no norm/weight","kg CO2 eq.",37.2123571182009,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Acidification","kg SO2 eq.",0.211210497763053,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Ecotoxicity (recommended)","CTUe",18.1188489938749,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Eutrophication","kg N eq.",0.0252949948371486,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Global Warming Air, excl. biogenic carbon","kg CO2 eq.",38.9759305368053,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Global Warming Air, incl. biogenic carbon","kg CO2 eq.",37.1846134164408,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Human Health Particulate Air","kg PM2.5 eq.",0.0119914413234302,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Human toxicity, cancer (recommended)","CTUh",2.14602009915236e-07,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Human toxicity, non-canc. (recommended)","CTUh",2.48623140012423e-05,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Ozone Depletion Air","kg CFC 11 eq.",1.2735782344157e-13,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Resources, Fossil fuels","MJ surplus energy",77.0379329965709,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Smog Air","kg O3 eq.",3.04232797591762,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Ecotoxicity (recommended and interim)","CTUe",1827.71134864505,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Ecotoxicity (recommended only)","CTUe",0.141735796829835,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Human toxicity, cancer (recommended and interim)","CTUh",5.29506765405227e-07,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Human toxicity, cancer (recommended only)","CTUh",9.84599853264212e-10,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Human toxicity, non-canc. (recommended and interim)","CTUh",3.31942109753374e-05,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Human toxicity, non-canc. (recommended only)","CTUh",1.52967671662599e-10,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","high characterization factor for unspecified water","m³ world equiv.",2.4221289374663,"AWARE (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","low characterization factor for unspecified water","m³ world equiv.",1.81173789578387,"AWARE (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","OECD+BRIC average for unspecified water","m³ world equiv.",2.1720964402456,"AWARE (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Blue water consumption (excl hydropower)","kg",80.3116882749928,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Blue water use (excl hydropower)","kg",640.263064247252,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","including rainwater)","kg",-116.639930946296,"Total freshwater consumption (excl hydropower","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Total freshwater use (excl hydropower)","kg",2501.08888163847,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","high characterization factor for unspecified water","m³ equiv.",0.0369029138145714,"WSI (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","low characterization factor for unspecified water","m³ equiv.",0.0291588966816113,"WSI (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","OECD+BRIC average for unspecified water","m³ equiv.",0.0318242324984336,"WSI (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","global average for unspecified water","m³ world equiv.",2.29070284680074,"AWARE 1.2C","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","high characterization factor for unspecified water","m³ world equiv.",2.39148733104192,"AWARE 1.2C","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","low characterization factor for unspecified water","m³ world equiv.",1.92389861835382,"AWARE 1.2C","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","OECD+BRIC average for unspecified water","m³ world equiv.",2.24495132967017,"AWARE 1.2C","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","high characterization factor for unspecified water","m³ world equiv.",2.45210406362972,"AWARE","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","low characterization factor for unspecified water","m³ world equiv.",1.96567844656538,"AWARE","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","OECD+BRIC average for unspecified water","m³ world equiv.",2.25285112167606,"AWARE","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Blue water consumption","kg",86.2137150802446,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Blue water use","kg",15537.9979001799,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Total freshwater consumption (including rainwater)","kg",-110.737904141046,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","Total freshwater use","kg",17398.8237175711,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","high characterization factor for unspecified water","m³ equiv.",0.0375792759578277,"WSI","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","low characterization factor for unspecified water","m³ equiv.",0.0314080053210994,"WSI","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling","OECD+BRIC average for unspecified water","m³ equiv.",0.0335320332488478,"WSI","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","GTP100 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","GTP20 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","GTP50 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","GWP100 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","GWP20 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","GTP100 excl biogenic carbon","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","GTP20 excl biogenic carbon","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","GTP50 excl biogenic carbon","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","GWP100 excl biogenic carbon","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","GWP20 excl biogenic carbon","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","GTP100 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","GTP20 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","GTP50 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","GWP100 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","GWP20 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","GTP100 incl biogenic carbon","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","GTP20 incl biogenic carbon","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","GTP50 incl biogenic carbon","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","GWP100 incl biogenic carbon","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","GWP20 incl biogenic carbon","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Primary energy demand from ren. and non ren. resources (gross cal. value)","MJ",0,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Primary energy demand from ren. and non ren. resources (net cal. value)","MJ",0,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Primary energy from non renewable resources (gross cal. value)","MJ",0,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Primary energy from non renewable resources (net cal. value)","MJ",0,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Primary energy from renewable resources (gross cal. value)","MJ",0,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Primary energy from renewable resources (net cal. value)","MJ",0,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Global Warming Air, excl biogenic carbon, incl LUC, no norm/weight","kg CO2 eq.",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Global Warming Air, incl biogenic carbon, incl LUC, no norm/weight","kg CO2 eq.",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Acidification","kg SO2 eq.",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Ecotoxicity (recommended)","CTUe",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Eutrophication","kg N eq.",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Global Warming Air, excl. biogenic carbon","kg CO2 eq.",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Global Warming Air, incl. biogenic carbon","kg CO2 eq.",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Human Health Particulate Air","kg PM2.5 eq.",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Human toxicity, cancer (recommended)","CTUh",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Human toxicity, non-canc. (recommended)","CTUh",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Ozone Depletion Air","kg CFC 11 eq.",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Resources, Fossil fuels","MJ surplus energy",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Smog Air","kg O3 eq.",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Ecotoxicity (recommended and interim)","CTUe",0,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Ecotoxicity (recommended only)","CTUe",0,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Human toxicity, cancer (recommended and interim)","CTUh",0,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Human toxicity, cancer (recommended only)","CTUh",0,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Human toxicity, non-canc. (recommended and interim)","CTUh",0,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","Human toxicity, non-canc. (recommended only)","CTUh",0,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","high characterization factor for unspecified water","m³ world equiv.",0,"AWARE (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","low characterization factor for unspecified water","m³ world equiv.",0,"AWARE (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"AcceptedOtherSteel","endOfLife","landfilling_transport","OECD+BRIC average for unspecified water","m³ world equiv.",0,"AWARE (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
